resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,workout_type,average_watts,device_watts,kilojoules,average_temp
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Weight Training,0.0,3387,3387,0.0,WeightTraining,WeightTraining,9209941938,2023-06-05T20:46:59Z,2023-06-05T16:46:59Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,5,0,1,0,"{'id': 'a9209941938', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,,True,79.0,111.0,False,True,,,9880966131.0,9880966131,garmin_ping_278008966381,False,0,0,False,5.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Weight Training,0.0,2036,2036,0.0,WeightTraining,WeightTraining,9213125632,2023-06-06T11:57:57Z,2023-06-06T07:57:57Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,5,0,1,0,"{'id': 'a9213125632', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,,True,73.3,101.0,False,True,,,9884295864.0,9884295864,garmin_ping_278107604308,False,0,0,False,2.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,13724.1,3964,3964,184.4,Run,Run,9214144223,2023-06-06T14:32:10Z,2023-06-06T10:32:10Z,(GMT-05:00) America/New_York,-14400.0,,,,1,23,0,1,0,"{'id': 'a9214144223', 'summary_polyline': 'ssanEz~jbOFYXa@pAb@NNJlAP\\FvAEl@Px@LpBnA`Ez@`D@fBc@|A_AyA[}AHhBEF}@]m@y@Su@MbAGNEG]eBc@cAy@}@[o@GY[WMgAMc@IuA]q@u@o@Y}A?e@}@yCYg@aA]]mAu@qAUeAKwAyBaCm@oBYWq@\\o@w@QTYNc@Cs@c@KDQOK[?i@KQc@Oa@gA]]_@Ag@n@KZKfAMTMc@cAc@SPy@Lq@l@W?_@`@Y@]RBj@W@w@Ws@Na@XEb@Lj@Ef@D^`@x@PNYb@VVDREh@iB`@{@]GwAK_@Sa@i@DMNm@xBDh@x@nANp@?^c@IYo@i@o@yAi@JnBGt@k@i@UcAc@s@a@E}@|@cA~AKzABZz@dABxAR^\\rAZVlArCFcAd@i@N{@V@^j@l@h@p@Jp@dBt@r@Xj@J@RK@{A|@uAz@a@`@BHHPfAv@vBH|@K`BNd@GJQ@}BaCYu@_AiAK[\\gAr@w@b@Qf@JBb@bAfCAf@JbAC|ALb@ULgA{@qAiBi@kAYK?_Ap@uAl@c@d@CVTl@nCV`@FxAEnALn@GLQ?sBuBaAoBa@SM]Li@Zq@~@y@x@L@Rz@bCJn@B|AGr@Lx@OLo@][m@YQaBcC[OONOhAeAjCu@~EiAzCe@|DZ|AZd@^P\\^h@hAnCjDn@fBD~CMhH?zEIfHFh@CfFJTbFYbBLxA?jEGrBHlARZT`AvAv@zAfAxAp@T~BDx@?v@OrE?f@IhAi@t@{AFGHJg@pAUXc@^m@RcAHcFAwAUaB@o@Ma@WiAuAa@}@{A{Bq@_@}@Fe@Gk@P{DKoB?uDHeCQa@HEb@NtK_@lADpAU~BUr@s@bAOn@wDrDWb@i@bBg@n@cAdD]r@@NdAmAQmA@Wn@sB|AsC~DqErA{CN{BEaBD_BEk@TiAI_COu@Fk@A_BG_CNoCV}@@mNRMZ@f@c@bBu@L[SWIe@?o@RgAZc@`A_@zE}@`DoDZQnAH|A|@PIx@sArA}@~@gBr@m@r@GfCj@jDZXG`@y@bBoA|BiA|@Bb@eApAkBn@uCCgAOk@W[sAcGg@kH?g@Sm@I_AQ_@oAS', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.92842364497483, -84.43901360034943]","[33.928294563665986, -84.43873724900186]",3.462,5.054,85.9,True,152.6,170.0,False,True,320.1,259.0,9885371043.0,9885371043,garmin_ping_278131904507,False,0,0,False,86.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,13497.4,3652,3652,194.1,Run,Run,9219762972,2023-06-07T11:59:47Z,2023-06-07T07:59:47Z,(GMT-05:00) America/New_York,-14400.0,,,,1,18,0,1,0,"{'id': 'a9219762972', 'summary_polyline': 'ysanEb~jbOn@e@^IhARNJHl@ALXr@d@@z@UTQRw@@]Cu@YwCBm@DKPIhBKpDVdCb@fAAdAQp@Wb@_@b@TfAtBrBhB|BvAALs@Pw@e@[[{BmA}AaBoAwB_@gAAe@He@]y@kAoEg@wDAs@OaABc@q@}CCk@@a@M[Ku@e@eAIe@q@m@cDwDWa@O[Mq@yAcCQk@Dg@}AcCi@eAu@oBYc@}@{@eBqD{A{DO{@DE@MGOaDgFk@i@[Bc@ViAlAWb@[X[dAKNVn@JFf@v@dAj@x@t@\\bAd@`AFz@d@f@GTBDa@T{CCiFJONGf@F`@DHt@h@vCp@lAx@zA|CGLWLHVVd@zAfBn@~@VR\\BVKZAHTILMDw@Ug@YaCgDw@yA}AgCu@w@a@SoB_@c@Ua@c@Wi@My@Ai@LAXnBTV|@h@fCr@~@v@~B|DrA~CfArAn@BXKHJIVQB_@Ig@Yw@eAQg@mBcDaCgDe@]{C{@i@_@Se@Oo@Ee@ISsHUm@Mc@WaAwAm@gAeAw@a@o@cAqB]cBFmBRi@?cACUu@s@iAk@aBk@k@?iAj@mA`Ac@TsB^m@f@cCbA{@DcCc@i@Ww@SY@KZF~IAzACh@FvAQ^JyAMkINcFMM_BLuEAUUMgAC_ALoBHe@zAuCl@cCTiABcBOy@_@}@s@k@]_@_@OcAdCGj@MP@J^d@ZBTL\\x@@^YdBGxAW^iAH{@c@YF}@E_Ai@Kc@iAC]m@Cg@Bu@Lu@LOXBXTZ@XIn@u@PBHJj@Ap@U\\q@`@kAl@iAVy@h@cAjAy@~B{@bAq@hAgAz@oArBeCVE`@Br@n@f@Nl@Gn@OdB}B\\Wh@EhAbAx@`ApAv@f@h@\\NbLlIj@j@f@VbAx@NV^\\rBfAz@v@n@|@f@b@r@tAj@v@Rd@l@`A`AjBzDlJlAvBfBpDpC|HnAlBz@`ATl@`@bBlAbCTn@v@hAj@j@v@lBZn@r@|@Vh@bAvAv@xAh@zBZp@Nl@|@dHX|A?RVdBBn@`AvEl@`BAf@WVe@V}@v@s@RmBg@i@C_@O_ABm@XYD[MUJKNCpAKjBSv@CXeAtAa@HKW[_BKKw@]c@FQL', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.92845926806331, -84.43889625370502]","[33.92831149511039, -84.43882911466062]",3.696,7.25,87.0,True,148.9,169.0,False,True,313.4,243.5,9891268383.0,9891268383,garmin_ping_278281605480,False,0,0,False,69.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,12290.7,3689,3689,165.1,Run,Run,9226754163,2023-06-08T13:39:11Z,2023-06-08T09:39:11Z,(GMT-05:00) America/New_York,-14400.0,,,,0,16,0,1,0,"{'id': 'a9226754163', 'summary_polyline': 'gtanEv}jbOx@}@TGpAf@FxAVf@CzBPjDv@~BnAbFE|A]~AW[c@yBKp@Df@MF{@c@[q@Gk@Wh@WNYqB{@_Aq@iBg@k@O}CUo@o@q@]qAQuAgA}DmAU][U_By@gBi@kBgBcBImAKc@_@a@cAV]o@y@`@eBc@[k@?_@IOi@YSaAm@i@YA_@Tu@jCWc@s@QgCnA_@EgAh@Or@mBKYNQ^IzBf@`AVR~Bt@RGPe@`@BTXH\\hAf@b@dBl@x@ZpAS`BwAhEq@Ec@Q]gA{@o@e@LUf@St@Z~@]dCx@bCBpDF~@m@k@g@qAkAkAk@[J}@Xs@l@m@j@INHD`@l@jBJnAGrAJr@A`@QD{AcBw@oBg@_@J{@f@_Af@c@l@B\\pBVt@Hz@O|ATn@CPQF]USg@e@w@]YOi@aAm@TwA^o@n@e@v@?FkAU{@?a@NwAn@U`@PtA`BbAb@@pALp@b@z@LfA`@v@Bh@Qp@Af@vAj@lDhCp@k@Zi@Jg@CaANsAX?hBx@t@nCl@VdBYbAVr@Mf@Tf@A^QJm@d@UpA?B^Oh@NdBHBb@UTk@x@_@`@HR`@D`@H?@a@UgAMIYDEM^kBHMt@~@LZDlAZEDYLKBt@T^lAn@HCCYLo@FZhAnBViABkA_@{Bs@wCfAh@n@@b@M`@\\TAHWCg@H[\\]r@Rl@uABo@~AcBVOTHHf@K`@e@l@@L`APt@f@VFf@EVQ?oA~@_AR?t@h@f@SJu@d@C^P?\\s@hB@Tr@Dj@OnAwAR?LYzAkApBz@j@n@zAtB~BhEhEnGpF|EpCzDVb@^|ArBdGrA~Cz@nAXHlFwEfBk@f@e@DYWc@oCcEcFcEiB}BkAsCcBeC}AwD_BaCgCoCmAq@mCqCoBw@kB_@{BHg@z@u@\\cAbBm@b@MZoAx@W`@iAPYQEQNONu@Z]?Wa@]]?Id@ILq@Te@e@]BM`@_@NKZD`@G\\YXs@EgBk@g@Y?Sn@{@Cw@QQe@|@cAx@A\\e@|AYDa@OSXSl@At@W^_@]_@Ky@Re@Oo@u@e@eA_@mECaBe@kCMUk@Oe@ASR', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.928524143993855, -84.43883833475411]","[33.92834175378084, -84.43869282491505]",3.332,4.945,86.8,True,149.4,171.0,False,True,311.7,243.2,9898696168.0,9898696168,garmin_ping_278464877912,False,0,0,False,66.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Weight Training,0.0,2268,2268,0.0,WeightTraining,WeightTraining,9229033870,2023-06-08T20:03:09Z,2023-06-08T16:03:09Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,"{'id': 'a9229033870', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,,True,80.9,113.0,False,True,,,9901082560.0,9901082560,garmin_ping_278513259908,False,0,0,False,3.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Lunch Run,9968.1,2792,2792,107.8,Run,Run,9233615085,2023-06-09T15:45:55Z,2023-06-09T11:45:55Z,(GMT-05:00) America/New_York,-14400.0,,,,4,10,0,1,0,"{'id': 'a9233615085', 'summary_polyline': '}sanEt}jbOd@i@XQLCz@\\JDFLH^Bh@Tn@@JFKb@On@k@Lg@R}@@w@KiCFi@DE\\Qh@Gp@OZ?jAHh@PlARdAB`@Cn@MZa@f@GNId@AZ^z@|Av@bAnBnAPFdAl@d@d@BFzBUj@FbAXd@@t@OpCt@t@LtAd@ZBbBt@zAbAXVz@xA|@pAd@x@NZRv@t@tAn@bAVf@Tx@f@f@\\x@fB`C`@r@r@bBTd@~@p@l@h@jAbBrBbC`@l@`@v@`AtAf@j@^XRHdC\\vBd@~@JpAXhBp@n@HvAGjEy@v@]rBuB~B_EhAeA`Am@v@w@v@g@d@Oj@c@j@YjA_ArByAh@KfByAhAy@d@q@VWJEvAMXKJBHLZv@x@xD`A|Cv@tBn@hAGlAGXCBWAGZQZGh@Cv@QVi@k@Kk@iAiEQeA_B}Fo@eBOk@EKQE]Lg@VgCbB]\\Wh@o@Jg@RoAr@e@^cAl@_BhAUb@e@j@sAhA{@x@eAhBc@f@_@Zw@bAKHsAp@u@Rs@JqDVy@Im@Ss@Ii@McA?ODcAh@k@b@uA|@a@`@GRU|AA~@GZWT_@Ag@Gu@Uc@YoFwB][g@q@eAy@_@_@Ug@{@}A[a@g@iASs@i@}@COs@iAYOYu@UQ[Ae@Dg@RmANiBh@[[CAu@BYNWBGL[Ze@H_@@EYTc@Fe@@o@K_@SE[Og@Ki@B{@d@o@p@YRKb@OPmA\\[KCa@X[HWDc@AS@CXIXBRWHU@UEk@OWIIIEe@ICGTUn@O`@Bf@LJA\\c@LeAE[IKSCOc@?KXs@Ea@MWKg@IUS[EODc@LU@c@Q_AICgAHu@j@e@Nk@MO[Xa@VEr@g@Zm@Hk@Sc@WQUYUg@J}@SWYWWM_@AeA^_@^CJMPQLkANWWE]Te@HY^k@?QSK_@AUNBZUZc@PQCIIYe@MAMHOd@e@R?XFb@GX[Pa@Jm@SY[_@Ka@C[KHo@Z[Ta@Ca@IQK@_@n@_A|@I\\Eb@ILMn@a@AWKWXOf@@p@Kf@IBGAi@o@[CUPs@@UEQQS_@KCKIOm@Kk@Cg@Ge@Ca@B_@My@Am@M{@Sa@IiAOKm@S]GKF', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.928474271669984, -84.43882249295712]","[33.92825483344495, -84.4385898951441]",3.57,5.24,87.2,True,144.6,166.0,False,True,299.3,242.1,9905844527.0,9905844527,garmin_ping_278648383891,False,2,0,False,39.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,20616.8,5725,7008,21.0,Run,Run,9238613892,2023-06-10T10:31:40Z,2023-06-10T06:31:40Z,(GMT-05:00) America/New_York,-14400.0,,,,3,23,0,4,0,"{'id': 'a9238613892', 'summary_polyline': 'usanEt}jbOx@s@z@RZRHNPlARd@~@c@TUX{ABu@Iu@GsBLYhAY|BKhBPb@RxAFnAUt@m@r@UVL|@bBbBdBtCfBbAt@nBMhCb@nAItCb@pAb@rBvB|@l@d@h@rAdA|BhCd@p@j@bBdA~BdAxAdBrD|BxCdCzA`A|@b@n@h@fAjB|BpB|C`@\\bAf@bHpAzEhAtA@xAQpDw@d@WpBmCt@uAv@{@|@s@dAqAr@m@vA}@rAg@h@i@`CcBvAk@fCeBnAi@@KSg@wC_Kk@oAWJc@^ELaC`BJGDo@HKzAi@rA_ARDhBdGz@|D`@fAERmBlAoB|AcD`BST_Aj@GJuCjAu@`Ao@j@W^g@Z_@`@W^m@~AaAlAkCpBoAj@oEVq@EoASoBw@}GkAqBo@w@q@sA_C_EmFyA_BsAo@eA{@sBkCYk@k@_BoBsCwAmDi@iAcCuC_A{@kBsAaBmByDqAg@Ei@Be@N_@Ee@YcAEg@Fo@Au@`@uC{BmAw@yB}Bg@eAiAsCaA}D}BqOk@kCcAkCmA}BuAuByAeD_D}Eu@kBc@iB{CwEwCgIkB}DeByCw@iBi@{@_D_I_@u@{B_DaE{CwHsGsJ{GwC{BgFmEqAuA{@qA_EkFuD}Fm@i@sFsGqByCsAeCi@q@s@wAAQHOXZ~@dBf@r@jCdFfB|BxFfGdE|GvDjE`AxA|GfGtCzBzDdCpItG|B|An@\\nB`BfBfBb@j@z@zAb@~@xCrH`H`NdBdFr@dBrCvEtAzDf@~@jBvCtAxCjBtCtAlCf@nAdA`Ef@jDj@~El@xDlAzD|BbEbAlA|DlC`@`@AN[Co@YiAs@}DiDgAkBwBoHoAsIk@kD_@sBm@cCuAyC{BeD{AeDqB_DeAeCOg@@WrBlDlBpC|@zBfDnFjAfCZ~@t@rDhAdJh@bDXjAv@zBd@jA|@dBvAlB^ZtC~A|@v@Tb@nAv@I\\@b@XHRXnAv@d@f@|@|Ax@`AZt@nC`EPRdCxDzB|BfBvA|AdChApA~@pDvAzDpAxC|@|Av@a@hEoD`@Un@M`@Qd@_@HWMa@]c@oBoBcB{B_BoAm@WiBgBs@_Au@mC_B{BgAaDiAsB_A_AYe@{@}@kAm@qAcA_AwAe@W}Bs@g@KiAEwATM^YXo@PeA|AUJ', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.928437642753124, -84.43882928229868]","[33.92162072472274, -84.44014884531498]",3.601,5.283,88.8,True,143.1,164.0,False,True,293.7,242.1,9911135071.0,9911135071,garmin_ping_278787997469,False,1,0,False,69.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Weight Training,0.0,2750,2750,0.0,WeightTraining,WeightTraining,9246104903,2023-06-11T13:56:48Z,2023-06-11T09:56:48Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,"{'id': 'a9246104903', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,,True,88.2,129.0,False,True,,,9919092221.0,9919092221,garmin_ping_278974919658,False,0,0,False,5.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,9716.7,3083,3083,6.0,Run,Run,9251031727,2023-06-12T11:45:04Z,2023-06-12T07:45:04Z,(GMT-05:00) America/New_York,-14400.0,,,,0,11,0,2,0,"{'id': 'a9251031727', 'summary_polyline': 'gtanEn}jbO`@O`@YH?`@Lj@JFNLfAVn@DAnAg@N[PiB?k@Ek@?g@C_ABSZKVMbAKd@M^Bj@Hj@LJ?^N`@EVHZ@ZEl@Cd@I^[l@[^AjAnBLHPP`@j@\\XRHTRtCfBXVDPC@]Gc@Sq@]c@_@sAs@eA{@e@m@i@{@w@iBOg@k@wAc@cBYyAcC{OY{Ae@wAu@cBu@sAeBgCWg@Uq@m@qAk@cAu@gA[g@i@eAaAgCc@cAYc@}@iAc@s@sBeGgAsC}@eBgDiGIW[m@kBmE}@_Ca@o@IUYe@_AqAeAaAaAo@eA{@QOkCiBcAeAuB}A_Aw@wB}AyBwA_@]oBuAm@g@]a@_BoAq@g@cAkAcCeC_@m@}AiBaAeB[e@}@{AkAeBWUy@_AaCeCuAkBiBwCYq@Y_@_@u@yBeDWk@@MDCDAHDTZt@`B|BrDn@nAv@hAZp@Zh@lBxB^X^d@\\Zp@x@\\\\^h@l@jAbCxDvGzHfAbA\\TV\\^Pp@f@jAhAPVnDxBx@n@lAr@vDbDbAn@rB~Ar@`@xBdBvChCn@v@Vd@TVjArCT`@hCrGvAvC`BlCTb@Ph@\\n@p@jBj@bBVdA^x@vA~Bj@p@L`@Vd@b@|AhA|Bx@fAXh@h@|@`A`CrAzBnAlB\\r@X|@h@vAPn@d@`Cn@hFp@lDVjBRbApA|DfB`D`AhAd@VxA~@d@P`@\\t@v@@JEFUI]Qw@m@iBeAoAaAi@m@w@gAqAkCi@mBKi@F_@H@BDNh@Tj@b@pAd@`A', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.92852297052741, -84.43879608996212]","[33.92376942560077, -84.43705709651113]",3.152,3.907,86.7,True,130.7,146.0,False,True,293.6,243.5,9924335558.0,9924335558,garmin_ping_279130180965,False,0,0,False,14.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Run,8777.5,2293,2772,46.9,Run,Run,9260690476,2023-06-13T20:11:27Z,2023-06-13T16:11:27Z,(GMT-05:00) America/New_York,-14400.0,,,,0,13,0,2,0,"{'id': 'a9260690476', 'summary_polyline': 'qigmErd}aOEBQXGVW`@KbAIXGr@FXNZJJTPDHJ`AVh@f@RZVXPpA|AZRd@F\\UX]JIh@QT]X]h@MTAj@BxAd@~@RnAd@lARX`@Xh@PRj@^Pb@NRHP\\X\\Lb@`@Z^`@n@Rf@@FEXw@v@EHGd@\\dAv@pAZTZKlCaBb@MbAF`@LJHZ^n@tALL`C~@NH\\`@P^Jb@Hj@@l@Cx@B\\TlAd@jBHj@Gj@?o@Iw@WmAMWKc@IeCMkAYk@e@o@e@i@aB_@e@]Oq@Ue@MQi@]]YU[Wg@]_AGYCi@?SPgCNm@HQ\\]h@KjAGz@F^TXf@`@nAP~@Lh@FPX`@FHb@HfBEd@Id@B`@R\\b@Rd@?\\UhAQpAEl@E~ABzEE`AO|@Qf@kAbBG?KKU{@c@eAMk@Eq@E{COm@Uk@}@m@}Bs@Yi@Ww@Y[q@g@_@c@i@kAW_A?o@Hi@DkA^{A\\Yb@Ip@GTAd@Dh@NLHZh@h@dBXrA\\f@`@Nj@Fx@Cl@GR?b@Jd@Z^t@?FEr@_@nBGhBBnAEf@DvACbAKpAO|@Sf@_AdA[EQm@SYQi@O[FDr@lANl@Dp@?dAQfAA\\@AA{@Fw@@w@IaAMi@KMQm@Mm@EgA@s@MaB]_AKO_@YcA[w@M_@[o@yAS[m@]WSa@{@Wo@Ka@C[RgDTaAHO^Uj@Ol@If@Aj@Pd@^Zn@d@|ANbANj@DD`@PF?j@?pBKh@Dh@VDDRl@@x@a@nCAp@Bv@O~IKj@Qf@g@l@m@`@G@OQESM]wLeA\\Cn@Dn@J|@@`@Et@Od@[\\i@Pk@Fu@Ai@Mm@GKk@o@e@SiBa@e@E_Eq@k@@KBcAj@OUYs@eAsAc@_AGk@Re@d@e@V_@?GM]k@eAk@q@g@M_@[y@{A]a@_@i@Wi@YM_@CoA]m@Wq@Oe@Gw@UK?e@Bk@L[\\[j@qA|@YLw@OYSQ]}AyAw@[U]Om@?OIk@e@a@Ss@Bg@\\wA', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.79369796253741, -84.36825734563172]","[33.79402820952237, -84.36880636028945]",3.828,5.662,89.5,True,155.2,171.0,False,True,278.7,254.0,9934498425.0,9934498425,garmin_ping_279383009541,False,0,0,False,53.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Weight Training,0.0,2404,2404,0.0,WeightTraining,WeightTraining,9263738815,2023-06-14T11:54:08Z,2023-06-14T07:54:08Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a9263738815', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,,True,81.3,121.0,False,True,,,9937714069.0,9937714069,garmin_ping_279476886611,False,0,0,False,3.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Lunch Run,7264.8,2049,2049,55.5,Run,Run,9264845040,2023-06-14T15:24:11Z,2023-06-14T11:24:11Z,(GMT-05:00) America/New_York,-14400.0,,,,1,15,0,1,0,"{'id': 'a9264845040', 'summary_polyline': 'mtanEl~jbOROj@YLAR@^NL@JFHNJn@Rn@H?z@a@ZUPg@F}@?w@Cq@Ig@Am@@GR_@\\Mz@Mb@Oz@EX?rB^d@Bt@Jb@Od@IXQj@Sj@YTHl@jAd@t@|@bAJJzClBz@r@rBUn@CJ?r@TZ@lAOtAl@t@NfBj@`@Vn@~@XXNTh@`@d@X`@f@^ZF@^`@XP\\`@b@r@b@d@Xd@Nf@Pd@Vf@Rn@n@nAt@bAZ|@Vj@rA~BBLv@|@r@b@jB`AFL^Zn@bARd@r@~@b@b@Vd@n@~@j@p@x@jAn@\\x@Td@RhATd@FhDl@x@PbBl@lADLAfACpA[x@Iz@QjAcA\\]bCmD|@o@tCyC^k@^[^IXMxAeAb@WJMj@]b@]XOd@GDJEHIFe@Vo@TcBlAm@Zs@Va@\\KFoAjAgAlAyArASX[N}@lAU`@eAnA}@v@aBd@k@@sA\\g@Fw@Mq@CwAk@s@Qi@AACeAWi@Gg@K}AMo@Oa@Qs@e@k@s@UQYa@Sc@kBoBmBeCq@u@[e@c@c@}BaBi@i@}@kAi@wA[i@Oe@{@kAq@eAKe@e@qAYk@gAaBe@a@i@o@[i@EKgAcAmAm@cAw@Wi@]]]O]E[YYMg@?k@Ec@MEEsALEDCRU`@o@N[^_@TMGQa@}@wA}@[gBiAY[_@QII{@g@uA_C_@w@WCWL]^u@Z]H]DaBI_@KSE_@Au@KSAa@BUF{APMH@HN^Jp@DhBEn@Kj@Qb@]LSP[JYBMWAK_@w@Kk@EI]Ge@Q]@W\\', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[33.92854996025562, -84.43894579075277]","[33.92843437381089, -84.43879592232406]",3.546,5.127,87.4,True,144.2,172.0,False,True,294.1,242.1,9938878907.0,9938878907,garmin_ping_279503806742,False,0,0,False,28.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Run,5048.1,1415,1415,47.1,Run,Run,9278751507,2023-06-16T21:36:01Z,2023-06-16T16:36:01Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,16,3,1,0,"{'id': 'a9278751507', 'summary_polyline': 'ywt|Gdy|pPE@AAIQS_@Oc@y@}Ao@{AQYg@oAEQuBeF]eAOUCAK?_@n@Yj@e@j@Wj@QAu@oAe@_@O_@iAcBUYa@[e@k@{@oA[g@KW{@iBm@s@_@m@e@k@i@y@c@_@gAiAeAaBa@a@EASJQl@Yp@m@dAQBk@a@a@g@qAsB]e@i@aAUq@OcAY{@Yc@yAeBmBcC[i@CQYc@_@M_@FaAFkAXSRYd@]tAm@zACFWDaCcDo@gAcByBa@w@yBcDkA{A_A_AoAmB{@aB[g@WW}@uAWg@EAl@f@fB|Bf@|@\\f@^p@zApBXd@bCjD\\t@\\f@d@`@hAfBjBbCnAfBJ@DCJ[f@qC\\m@l@[`Cm@lBGN[Kv@@F`@z@l@x@~BtDj@t@Xf@FPVfBZx@z@v@|@nABFZ\\h@x@\\PTU^}@^u@Z_@VGD?VP`@l@f@n@bC|DpAfB\\^n@v@zFxIx@fAb@`@Zb@DNb@VTQXk@~@mA^OJd@`@rAx@rBt@pANh@V\\f@`Bv@hBHV@L', 'resource_state': 2}",False,False,False,False,everyone,False,g13416006,"[46.80588950403035, -92.06690230406821]","[46.80618396028876, -92.06642034463584]",3.568,4.24,86.8,True,136.2,151.0,False,True,238.5,210.1,9953554589.0,9953554589,garmin_ping_279884411616,False,0,0,False,8.0,,,,,
